,keyed_name,id,is_current,minor_rev,is_released,not_lockable,css,new_version,config_id,permission_id,release_date,effective_date,team_id,authoring_tool,authoring_tool_version,description,external_id,external_owner,external_type,has_change_pending,is_standard,is_template,monolithic_model_file,name,native_file,thumbnail,view_file,viewable_file,x_max,x_min,y_max,y_min,z_max,z_min,item_number,classification,created_by_id,created_on,current_state,generation,locked_by_id,major_rev,managed_by_id,modified_by_id,modified_on,owned_by_id,state,superseded_date,from_template,dynamic_enabled,indexed_on
64,MP2738,5ED98C5C96D244BE948413278D86465D,1,,1,0,,1,5ED98C5C96D244BE948413278D86465D,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2738.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Replicator Interfaceboard,D02C1FFB9A24408E81CD14BE38174D05,vault:///?fileId=E932806972A441009D7EDB3BE134496E,B979EB6AC9184E01B7E9CC4AB0C69850,1B8B283B179F4E79A065DD0DC1200A5E,,,,,,,MP2738,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
65,MP2752,5F12986969A741AD9613B3B49BE4DAB5,1,,1,0,,1,5F12986969A741AD9613B3B49BE4DAB5,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2752.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,424 Tooth GT2 Timing Belt,187C38E4D6334E0DB69BB8ECCD5CBC69,vault:///?fileId=F2A0B492321F4BD7A41F1243FDEFE515,409B7E4361D14FAFA5E26866EB34F5CF,62FAE931F95E4C789ED2620BD5F54298,,,,,,,MP2752,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,C,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
66,MP2199,6064A4AF6B9A4A9185B20A072AC5626B,1,,1,0,,1,6064A4AF6B9A4A9185B20A072AC5626B,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2199.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Thing-O-Matic 2 Right Panel,5EFFC02FEEBB45B5A1946FBDACF6BF1F,vault:///?fileId=A083121659724A719F78C58DA4F9307B,F607A2C78AAB4B4A86FE1EA2C5E44C96,A72DF1B4911C4654B552E284BB5B3EAC,,,,,,,MP2199,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
67,MP2338 Assembly,66F9AE446F5E49E3A92CB15029837F09,1,,1,0,,1,66F9AE446F5E49E3A92CB15029837F09,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,Altium Designer,14.3.5,Assembly files container,,,,0,0,0,,Thing-O-Matic Heater Board Assembly,,vault:///?fileId=5D6B357FD4E2468C8254C7FF24337F1F,,,,,,,,,MP2338 Assembly,Electronic/Assembly,0F6BD6E53E9749CA9B1A2A648D741A5A,2017-10-17 12:36:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
68,MP0370,6903E39AE4974C2E8D463D7431E4F42A,1,,1,0,,1,6903E39AE4974C2E8D463D7431E4F42A,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP0370.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,M3xNN Socket Cap Bolt,643CB7F9C0A24ECA9F363D208FD3796A,vault:///?fileId=A00C05CE046042FC96B1871FCC604585,4A71E102D3DF4F6AB2B77321703E537E,4A93D5DA041E4F29B2A94BF072480A7B,,,,,,,MP0370,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
69,MP2468,697D29A9F22647BFA6956870EDBE4C12,1,,1,0,,1,697D29A9F22647BFA6956870EDBE4C12,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2468.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Thing-O-Matic 2 Build Platform Front Cover replicator,CADAC6E1BFE44683A3C010A3EC54C1B3,vault:///?fileId=624B71E624C74E34B270044FE7C60F36,7D57CEBE47284865882539140DE9EB29,70ECBC0959DA4EA7B65B7115A904013A,,,,,,,MP2468,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
70,MP2488,6BDEFB734C2D440AA06439FD8E6FF664,1,,1,0,,1,6BDEFB734C2D440AA06439FD8E6FF664,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2488.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Thing-O-Matic 2 Build Platform Leveling Springs Stainless Steel,F2C42B85AD6141598144C2FE9EF2CFDC,vault:///?fileId=6D53BF1C835F40AA9B285B26D5F14BD3,0D42349C7BDD4D638EC049F4BEC0496B,01B1FD2B21FC489FAA34CF7D9199F02E,,,,,,,MP2488,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,C,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
71,MP2343 PCB Project,6C04DE9D380E4CF295ED9381C64DC3C6,1,,1,0,,1,6C04DE9D380E4CF295ED9381C64DC3C6,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,,,ECAD files container,,,,0,0,0,,Botstep 17 Project,,vault:///?fileId=36D2D3003D244168A29050959D282469,,,,,,,,,MP2343 PCB Project,Electronic/Design,0F6BD6E53E9749CA9B1A2A648D741A5A,2017-10-17 12:36:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,E,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
72,MP1707,6C517A893DE54556B9194B76C0596E47,1,,1,0,,1,6C517A893DE54556B9194B76C0596E47,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP1707.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,MK7 Plunger,5E55801C68FF408B947E0B867F8364A5,vault:///?fileId=3F6E1CD07FC840378E2FB9ABBAAD9340,82BD87EDCB3B4B63AB00DA0DD994A7CA,9B40DBBBC10A4CA88CF8D148A2609CB5,,,,,,,MP1707,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,D,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
73,MP2199-2,6C8CABCC787C400D8C9BAC714374ECBF,1,,1,0,,1,6C8CABCC787C400D8C9BAC714374ECBF,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2199.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Thing-O-Matic 2 Right Panel,019EC69E9BE540D78409527B91347284,vault:///?fileId=CDE2702362E448A19C2028716E5780D8,094CFCB0C63E419482C5909FA535221A,6FD553FC37BC461DB71541AAF4E50042,,,,,,,MP2199-2,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
74,MP2738 Assembly,6DA925B76AD5454C8D3AFDE5264B64A4,1,,1,0,,1,6DA925B76AD5454C8D3AFDE5264B64A4,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,Altium Designer,14.3.5,Assembly files container,,,,0,0,0,,Replicator Interfaceboard Assembly,,vault:///?fileId=713CCB79DAE24436880EA3405A089DEC,,,,,,,,,MP2738 Assembly,Electronic/Assembly,0F6BD6E53E9749CA9B1A2A648D741A5A,2017-10-17 12:36:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
75,MP2946,6DBE46818EE44DA2B183BE9D3CC22B33,1,,0,0,,1,6DBE46818EE44DA2B183BE9D3CC22B33,EA3ED7E7391542D7A17AF2F42B5274ED,,,,SolidWorks,sw2014_SP03,,MP2946.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Cover Back,88FD58D48BF14CD7842F2A9769659947,vault:///?fileId=09087B446B7247FBACB80A9EABA9B6CF,077ED86FAF6E477D955F05780B1D9A60,8717A5B6836E4B499A1E19F86E199248,,,,,,,MP2946,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,A29C9720FF0D4950A140A90BEEA903DA,1,,B,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,,Preliminary,,,0,
76,MP2951,7237761A574943B7AAFF5315CA0BAA30,1,,0,0,,1,7237761A574943B7AAFF5315CA0BAA30,EA3ED7E7391542D7A17AF2F42B5274ED,,,,SolidWorks,sw2014_SP03,,MP2951.SLDASM,SofTech.Mechanical.SolidWorks,solidworks_assembly,0,0,0,,Cover,050283DA83304C6F97DD66C0AC6473A0,vault:///?fileId=74E89FB5699A490880CF0AC6857B6577,8CFB2260A35443C993D0EB1C8BB36ACF,C29947A08498409B9727757BA619EA48,,,,,,,MP2951,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,A29C9720FF0D4950A140A90BEEA903DA,1,,A,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,,Preliminary,,,1,
77,MP2338,7284AA68CF8A4D969DCB514A127F8A2B,1,,1,0,,1,7284AA68CF8A4D969DCB514A127F8A2B,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2338.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Thing-O-Matic Heater Board,FFD88A44ECC043C4AB8FD0EEDFF77ADD,vault:///?fileId=FB0D10C2920444CC8F62942799A472B6,EAE4A64462D64BD49E94D9DC1F06136B,E9BE8DB7E6BB405A8BA7F6293C22833C,,,,,,,MP2338,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
78,MP2415,7758A8124AA046699AFE5300AC1D3D26,1,,1,0,,1,7758A8124AA046699AFE5300AC1D3D26,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2415.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Thing-O-Matic 2 Y Carriage Secondary,541D0291483848EAA31451CB3E7A595B,vault:///?fileId=2A052094FE4940DAA8B718DEB5B182D8,9150CE6FF50B46179421C3B256EF4431,456397EEE2084D078798D19D85911CD8,,,,,,,MP2415,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
79,MP2948,7771395A444F40008B7C9A417396FB90,1,,0,0,,1,7771395A444F40008B7C9A417396FB90,EA3ED7E7391542D7A17AF2F42B5274ED,,,,SolidWorks,sw2014_SP03,,MP2948.SLDASM,SofTech.Mechanical.SolidWorks,solidworks_assembly,0,0,0,,Cover Hardware,3D0F8202ED37470EB32066C93521628A,vault:///?fileId=808DBF7005A04B9FA7CDCA07DED3B93D,FC463812221548F7888F2C41644857A3,B9D66BA6CD2A4B579FA37B933631197C,,,,,,,MP2948,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,A29C9720FF0D4950A140A90BEEA903DA,1,,A,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,,Preliminary,,,1,
80,MP0102-D,77A787934D504190A3E0ED95EEE2D24C,1,,0,0,,1,77A787934D504190A3E0ED95EEE2D24C,EA3ED7E7391542D7A17AF2F42B5274ED,,,,SolidWorks,sw2014_SP03,,MP0102.SLDDRW,SofTech.Mechanical.SolidWorks,solidworks_drawing,0,0,0,,Cover Option Drawing,5030D7A9842F49F2A2087AB4A5165BD2,vault:///?fileId=6F55EA0B3216480B920C0DED529960D6,,95A2D190E617418A8C7201388103ADD8,,,,,,,MP0102-D,Mechanical/Drawing,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-12-01 19:00:00.000,A29C9720FF0D4950A140A90BEEA903DA,1,,A,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-12-01 19:00:00.000,,Preliminary,,,0,
81,MP2580,78026D2D65AD47FD94AA9DC808DA72F9,1,,1,0,,1,78026D2D65AD47FD94AA9DC808DA72F9,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2580.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Cable Holder Adhesive Backed Self Closing,12514A8B80BE4F0FB3848E122B7E56F1,vault:///?fileId=A872DA4134394A1485AE03D21DE944C1,10751E933A24497BB2D546297296AB5C,1A1F36E045C44C988C85B37C24703A13,,,,,,,MP2580,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,C,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
82,MP2584,787EC5AAC91C4359B8C09DAE6D8AAB54,1,,1,0,,1,787EC5AAC91C4359B8C09DAE6D8AAB54,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2584.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,PTFE Tubing 14in OD 18in ID,79C4561ECD8E403589A7183F5018BE6F,vault:///?fileId=4590EEDBC5444B838E30687C9FF0CB1D,7A49AB5D03B9498696E480D32A6C42A2,00099B1373604C328EFDE6AEA975520B,,,,,,,MP2584,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
83,MP2453,7B35FBA834A0466488D6E36750EB2CFF,1,,1,0,,1,7B35FBA834A0466488D6E36750EB2CFF,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2453.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Thing-O-Matic 2 Radial Ball Bearings,90922B6AFE8B464999C6A472EBFC8E66,vault:///?fileId=056332723DCB4391B2BB8605698B49C8,6E8B39B594D74AB3AE9FD11609E05A35,F9822EF892784192AC4522DA90F8E71D,,,,,,,MP2453,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
84,MP2193,7C2BAF27DEDD42B88DBB86C64C994C11,1,,1,0,,1,7C2BAF27DEDD42B88DBB86C64C994C11,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2193.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Thing-O-Matic 2 Top Panel,6BECBFE1721744C98EFE0DEC6FBB0995,vault:///?fileId=1DA586231636415CB1D8361CA2462663,8F1874DEB1AB467383E413DCF7F04D9E,A5CC9FB8D621405FAAA9EFF4854FFC60,,,,,,,MP2193,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,C,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
85,MP2738 Schematic,7C6432E01B194B1791F12B554F24D3AE,1,,1,0,,1,7C6432E01B194B1791F12B554F24D3AE,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,Altium Designer,14.3.5,Schematic files container,,,,0,0,0,,Replicator Interfaceboard Schematic,,vault:///?fileId=713CCB79DAE24436880EA3405A089DEC,,,,,,,,,MP2738 Schematic,Electronic/Logical,0F6BD6E53E9749CA9B1A2A648D741A5A,2017-10-17 12:36:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
86,MP2603,7EBE20ADB1AD40629703234342D2DB53,1,,1,0,,1,7EBE20ADB1AD40629703234342D2DB53,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2603.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Endstop Cable 1m,911DA4DB5DFB497481C65B22F03CDD10,vault:///?fileId=02C1556F1615429D840A901A68323CB3,F13ED64A630C4E859BC9B31517213C06,C4AD122D81C844F497AAEDE7FADBDA88,,,,,,,MP2603,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,C,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
87,MP2939,7F733FBC8E9B407EAAA33CC977F82451,1,,1,0,,1,7F733FBC8E9B407EAAA33CC977F82451,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2939.sldasm,SofTech.Mechanical.SolidWorks,solidworks_assembly,0,0,0,,Body Fan Assembly,FE126B8BCB584FF18D65BA6F5FBC55E3,vault:///?fileId=89FF05DF6ED94DBCBE2549A051C5B501,4A0300AD8DB64398A1200320E4C6A17C,5A5770E0B75A4D28868070A8506CED99,,,,,,,MP2939,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,1,
88,MP1703,814BC4126D4A402FB64A249A3BDDA645,1,,1,0,,1,814BC4126D4A402FB64A249A3BDDA645,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP1703.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,MK7 Filament Drive Block Back,7B6A226AC1D24A25870331B8D4EB685C,vault:///?fileId=3458C0D418F54EFE9A9B2D23F1B777CE,53C2DA3476864C759EE7FE224C1573D5,72F30DA6E2D34A75BCA4EEC830EB2529,,,,,,,MP1703,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,C,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
89,MP2950,821673A26A43488A9F2EB6D74A6318EE,1,,0,0,,1,821673A26A43488A9F2EB6D74A6318EE,EA3ED7E7391542D7A17AF2F42B5274ED,,,,SolidWorks,sw2014_SP03,,MP2950.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Cover Top,520B5DC0221D4B408119A3CBA53222E0,vault:///?fileId=512E10E59E784CE9BB7183CF663587E2,53EC2E345C4142FEB3BEA344351F2755,D55D92A0AA7649F29A21A80D409668EB,,,,,,,MP2950,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,A29C9720FF0D4950A140A90BEEA903DA,1,,D,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,,Preliminary,,,0,
90,MP2384,82688BFA66234E379D545F7863BEE166,1,,1,0,,1,82688BFA66234E379D545F7863BEE166,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2384.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Thing-O-Matic 2 Build Platform Outer Back Panel,D1CEA6A222E04B5393DAE9A24935F89D,vault:///?fileId=71376F54AAA14866896F67348E972E49,F95ABCA99A32425DA4C12D4F6C59E792,2C69A861EE06414D9F32FD24052B13E2,,,,,,,MP2384,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,C,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
91,MP1913,8497A4DAAD97418F91E3F42C260A4DA0,1,,1,0,,1,8497A4DAAD97418F91E3F42C260A4DA0,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP1913.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,M3x18 Flat Head Socket Bolt,95374851DD474FFFB6E0F3FB3F2DBAF5,vault:///?fileId=F882607C443C4CAAB77F5B05281C45E2,EC671259F0544733A10021C5C46A8B11,4F4FF46EE0714C9BAD9DDD20E43E14FD,,,,,,,MP1913,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
92,MP2685,84F05EF549E14402B5353F5D928269B0,1,,1,0,,1,84F05EF549E14402B5353F5D928269B0,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2685.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Spacer Black 16.5mm length 3.2mm ID 7mm OD,2714EBE41A80438C8360A4AD0E0049DA,vault:///?fileId=C71D1CB8898A4C29A2EFDE395F00E69B,9BFF55AD37F6476DB522A3AFB359BA53,28954D04CA1C4E82BFA89F86FD8F4697,,,,,,,MP2685,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,C,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
93,MP2938,882EA225EB5F48C3938BCA3CB540FA07,1,,1,0,,1,882EA225EB5F48C3938BCA3CB540FA07,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2938.sldasm,SofTech.Mechanical.SolidWorks,solidworks_assembly,0,0,0,,Additional Parts,2740C618006F46AD9CA820FBC6D3E38F,vault:///?fileId=87DF37D58EF640A8B133066F07E74273,ABD69E777CAC4641A73C56CAEA46EECD,DCBE04532D294E6A906F06A7C9BCF811,,,,,,,MP2938,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,1,
94,MP2729 PCB Project,890C31303864476C87C5C92842A5CCE5,1,,1,0,,1,890C31303864476C87C5C92842A5CCE5,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,,,ECAD files container,,,,0,0,0,,Makerbot MightyBoard Project,,vault:///?fileId=5D4280D9041045ECA4F99CE2E662181B,,,,,,,,,MP2729 PCB Project,Electronic/Design,0F6BD6E53E9749CA9B1A2A648D741A5A,2017-10-17 12:36:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,E,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
95,MP2952,8CDB81B3529F424BAC42256BBB3301DF,1,,0,0,,1,B9132DD42B6542AF8F0E808B1B9A5F2C,ADAD9367EAAD4546AC268AF314531355,,,,SolidWorks,sw2014_SP03,,MP2952.sldasm,SofTech.Mechanical.SolidWorks,solidworks_assembly,1,0,0,,Electronics,33047919D2314A2083C8335D81AF236C,vault:///?fileId=004DC0AF62F144449835DD43C0006B7A,D77C1D73A64E4343A79C25B3D4597F6E,D0428DB3FB4E4EE2A0BDC6BF2786E024,,,,,,,MP2952,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,E4F115AAA1FA4D9FB053915171F49007,2,,B,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2018-01-24 07:05:00.000,,In Review,,,1,
96,MP0101,8DAC78F79B3149678DDBBC7925CA766D,0,,1,0,,1,8DAC78F79B3149678DDBBC7925CA766D,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP0101.sldasm,SofTech.Mechanical.SolidWorks,solidworks_assembly,1,0,0,,MakerBot Replicator,27AD2D4978764F1792350C52112D78D5,vault:///?fileId=27D783B661DD4FB389F0FAD88D7B62FC,6D98058151A14E45B06C06C77EF48177,BE642AB783C942728E6E1D40B4BE7575,,,,,,,MP0101,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,19853E4D3985483B93BBFCCE7052E38B,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2018-01-24 07:40:00.000,,In Change,,,1,
